,Borough,Block,Lot,CD,CT2010,CB2010,SchoolDist,Council,ZipCode,FireComp,PolicePrct,HealthCenterDistrict,HealthArea,SanitBoro,SanitDistrict,SanitSub,Address,ZoneDist1,ZoneDist2,ZoneDist3,ZoneDist4,Overlay1,Overlay2,SPDist1,SPDist2,SPDist3,LtdHeight,SplitZone,BldgClass,LandUse,Easements,OwnerType,OwnerName,LotArea,BldgArea,ComArea,ResArea,OfficeArea,RetailArea,GarageArea,StrgeArea,FactryArea,OtherArea,AreaSource,NumBldgs,NumFloors,UnitsRes,UnitsTotal,LotFront,LotDepth,BldgFront,BldgDepth,Ext,ProxCode,IrrLotCode,LotType,BsmtCode,AssessLand,AssessTot,ExemptLand,ExemptTot,YearBuilt,YearAlter1,YearAlter2,HistDist,Landmark,BuiltFAR,ResidFAR,CommFAR,FacilFAR,BoroCode,BBL,CondoNo,Tract2010,XCoord,YCoord,ZoneMap,ZMCode,Sanborn,TaxMap,EDesigNum,APPBBL,APPDate,PLUTOMapID,FIRM07_Flag,PFIRM15_Flag,Version,FullAddress,Accuracy,Formatted_address,Google_place_id,Latitude,Longitude,Number_of_results,Postcode,Status,Type
6002,MN,2179,7503,112,275,1004,6,10,10040,E093,34,17,8700,2,12,,340 CABRINI BOULEVARD,R7-2,,,,,,,,,,N,R4,3,1,,,6592,20546,776,19770,0,0,776,0,0,0,2,1,6,20,20,38.94,174.17,38.94,127.58,,3,Y,0,5,63900,1375651,13120,25798,2002,0,0,,,3.12,3.44,0,6.5,1,1021797503,1362,275,1001467,251309,3a,,112 021,10803,,1021790435,2004-08-04 00:00:00,1,,,18V1,"340 CABRINI BOULEVARD, NEW YORK, NY 10040 UNITED STATES",ROOFTOP,"340 Cabrini Blvd, New York, NY 10040, USA",ChIJp6C9w6f2wokROJoyex1ILRs,40.8564482,-73.9377502,1,10040,OK,premise
6003,MN,2180,32,112,273,2000,6,10,10033,E093,34,17,222,1,12,2B,550 FT WASHINGTON AVENUE,R7-2,,,,,,,,,,N,C6,2,0,P,550 FORT WASHINGTON A,7875,28775,0,28775,0,0,0,0,0,0,2,1,5,29,29,75,105,75,93,,2,N,5,2,123750,729000,123750,474202,1922,1987,0,,,3.65,3.44,0,6.5,1,1021800032,0,273,1001667,250253,3a,,112 017,10803,,0,,1,,,18V1,"550 FT WASHINGTON AVENUE, NEW YORK, NY 10033 UNITED STATES",ROOFTOP,"550 Fort Washington Ave, New York, NY 10033, USA",ChIJGYg5aqf2wokR9l8DOc5bo_I,40.8536215,-73.9371073,1,10033,OK,premise
6004,MN,2180,39,112,273,2000,6,10,10033,E093,34,17,222,1,12,2B,590 FT WASHINGTON AVENUE,R7-2,,,,C1-4,,,,,,N,D4,3,0,,CLASSIC EQUITIES LLC,23000,92430,0,92430,0,0,0,0,0,0,2,1,6,79,79,175,135,175,135.08,,0,Y,5,2,180000,3656250,0,0,1920,1989,0,,,4.02,3.44,0,6.5,1,1021800039,0,273,1001768,250605,3a,,112 022,10803,,0,,1,,,18V1,"590 FT WASHINGTON AVENUE, NEW YORK, NY 10033 UNITED STATES",ROOFTOP,"590 Fort Washington Ave, New York, NY 10033, USA",ChIJaZv2d6f2wokRhuG6_YNiVAM,40.8547343,-73.936671,1,10033,OK,premise
6005,MN,2180,57,112,273,2000,6,10,10033,E093,34,17,222,1,12,3B,41 OVERLOOK TERRACE,R7-2,,,,,,,,,,N,D4,3,0,P,45 OVERLOOK TERRACE O,13400,43196,0,43196,0,0,0,0,0,0,2,1,6,51,51,125.75,108.67,121,65,,2,Y,5,0,167850,1669500,47328,47328,1968,1988,0,,,3.22,3.44,0,6.5,1,1021800057,0,273,1001767,250203,3a,,112 017,10803,,0,,1,,,18V1,"41 OVERLOOK TERRACE, NEW YORK, NY 10033 UNITED STATES",ROOFTOP,"41 Overlook Terrace, New York, NY 10033, USA",ChIJg2DGZ6f2wokROwIaAbLg6MU,40.8534246,-73.936671,1,10033,OK,premise
6006,MN,2180,70,112,273,4000,6,10,10033,E093,34,17,222,1,12,3B,24 BENNETT AVENUE,R7-2,,,,,,,,,,N,D4,3,0,P,24-42 BENNETT AVENUE,17400,75522,0,75522,0,0,0,0,0,0,2,1,6,58,58,200,94.25,196,78,,2,Y,5,2,216900,2551500,76100,76100,1920,1988,0,,,4.34,3.44,0,6.5,1,1021800070,0,273,1001836,249507,3a,,112 017,10803,,0,,1,,,18V1,"24 BENNETT AVENUE, NEW YORK, NY 10033 UNITED STATES",ROOFTOP,"24 Bennett Ave, New York, NY 10033, USA",ChIJRYNvpqD2wokREYD4vAWkxyk,40.8514613,-73.9363543,1,10033,OK,street_address
6007,MN,2180,78,112,273,4000,6,10,10033,E093,34,17,222,1,12,2B,2 MAGAW PLACE,R7-2,,,,C1-4,,,,,,N,C6,2,0,,2-8-16 MAGAW PL OWNER,13150,50655,0,50655,0,0,0,0,0,0,2,1,5,60,60,209,98,195,82,,2,Y,3,2,639000,2631600,9550,9550,1940,1987,0,,,3.85,3.44,0,6.5,1,1021800078,0,273,1001681,249321,3a,,112 017,10803,,0,,1,,,18V1,"2 MAGAW PLACE, NEW YORK, NY 10033 UNITED STATES",ROOFTOP,"2 Magaw Pl, New York, NY 10033, USA",ChIJKYiWvaD2wokRw72wezYDB_0,40.8508539,-73.9371716,1,10033,OK,street_address
6008,MN,2180,82,112,273,4000,6,10,10033,E093,34,17,222,1,12,2B,20 MAGAW PLACE,R7-2,,,,,,,,,,N,D4,3,0,,20 MAGAW APTS,10000,45222,2000,43222,0,0,0,0,0,2000,2,1,6,42,43,112.17,83,108,74,,2,Y,5,2,166050,1531350,0,575910,1924,1998,0,,,4.52,3.44,0,6.5,1,1021800082,0,273,1001739,249477,3a,,112 017,10803,,0,,1,,,18V1,"20 MAGAW PLACE, NEW YORK, NY 10033 UNITED STATES",ROOFTOP,"20 Magaw Pl, New York, NY 10033, USA",ChIJhybEuqD2wokRFnxwfBFo8x0,40.8513705,-73.9368547,1,10033,OK,premise
6009,MN,2180,166,112,271,5001,6,10,10033,E093,34,17,210,1,12,3B,736 WEST 186 STREET,R7-2,,,,,,,,,,N,D4,3,0,,736 WEST 186TH ST OWN,15475,55776,0,55776,0,0,0,0,0,0,2,1,6,56,56,138,136,138,98,,3,Y,3,1,184950,2188350,91923,91923,1939,1975,0,,,3.6,3.44,0,6.5,1,1021800166,0,271,1001941,250227,3a,,112 017,10803,,0,,1,,,18V1,"736 WEST 186 STREET, NEW YORK, NY 10033 UNITED STATES",ROOFTOP,"736 W 186th St, New York, NY 10033, USA",ChIJ_arTYaf2wokRS1usv18I-uc,40.8535911,-73.9359601,1,10033,OK,street_address
6010,MN,2180,169,112,271,5001,6,10,10033,E093,34,17,210,1,12,3B,100 BENNETT AVENUE,R7-2,,,,,,,,,,N,D4,3,0,,100 BENNETT OWNERS C,15750,66990,1100,65890,1100,0,0,0,0,0,2,1,6,62,63,105,150,96,144,,3,N,3,1,247050,2285100,44665,44665,1939,1975,0,,,4.25,3.44,0,6.5,1,1021800169,0,271,1002067,250190,3a,,112 017,10803,,0,,1,,,18V1,"100 BENNETT AVENUE, NEW YORK, NY 10033 UNITED STATES",ROOFTOP,"100 Bennett Ave, New York, NY 10033, USA",ChIJrWyEkh30wokRxqH-XI94YV0,40.8534136,-73.9354653,1,10033,OK,street_address
6011,MN,2180,192,112,271,5000,6,10,10033,E093,34,17,210,1,12,3B,120 BENNETT AVENUE,R7-2,,,,,,,,,,N,D4,3,0,,120 BENNETT AVE OWNER,18358,80600,0,80600,0,0,0,0,0,0,2,1,6,84,84,183.58,100,183.58,90,,0,N,3,2,268200,2724300,157202,157202,1939,0,0,,,4.39,3.44,0,6.5,1,1021800192,0,271,1002221,250519,3a,,112 022,10803,,0,,1,,,18V1,"120 BENNETT AVENUE, NEW YORK, NY 10033 UNITED STATES",ROOFTOP,"120 Bennett Ave, New York, NY 10033, USA",ChIJ63qYnR30wokRUZXvsqNvLIw,40.8542676,-73.9350177,1,10033,OK,premise
6012,MN,2180,315,112,279,1001,6,10,10040,E093,34,17,221,1,12,3B,4395 BROADWAY,R7-2,,,,C2-4,,,,,,N,D4,3,0,P,4395 BROADWAY OWNERS,13725,58242,0,58242,0,0,0,0,0,0,2,1,6,60,60,130.42,99.25,130,84,,1,Y,5,1,164700,2388150,0,0,1940,1988,0,,,4.24,3.44,0,6.5,1,1021800315,0,279,1002548,250717,3a,,112 022,10803,,0,,1,,,18V1,"4395 BROADWAY, NEW YORK, NY 10040 UNITED STATES",ROOFTOP,"4395 Broadway, New York, NY 10040, USA",ChIJkYwbEB30wokRs8r7Yim8Alc,40.8549145,-73.9338162,1,10040,OK,premise
6013,MN,2180,326,112,279,1001,6,10,10040,E093,34,17,221,1,12,3R,143 BENNETT AVENUE,R7-2,,,,C2-4,,,,,,N,D4,3,0,,BENNETT AVE OWNERS CO,33500,105108,4000,101108,4000,0,0,0,0,0,2,3,6,105,106,282.75,147.33,126,132,,0,Y,3,1,406350,3986100,107590,107590,1951,1988,0,,,3.14,3.44,0,6.5,1,1021800326,0,279,1002486,250817,3a,,112 022,10803,,0,,1,,,18V1,"143 BENNETT AVENUE, NEW YORK, NY 10040 UNITED STATES",ROOFTOP,"143 Bennett Ave, New York, NY 10040, USA",ChIJPx7cEx30wokRW_imxeUXzmc,40.8549973,-73.9341911,1,10040,OK,premise
6014,MN,2180,371,112,281,2001,6,10,10033,E093,34,17,222,1,12,,66 OVERLOOK TERRACE,R7-2,,,,,,,,,,N,D4,3,0,,66 OVERLOOK TERRACE C,48200,133920,0,133920,0,0,0,0,0,0,2,1,8,120,120,340,165.67,191,151,,1,Y,3,2,661500,5357250,119420,119420,1959,1988,2017,,,2.78,3.44,0,6.5,1,1021800371,0,281,1002107,250893,3a,,112 022,10803,,0,,1,,,18V1,"66 OVERLOOK TERRACE, NEW YORK, NY 10033 UNITED STATES",ROOFTOP,"66 Overlook Terrace, New York, NY 10040, USA",ChIJawz1ZB30wokRv2GOqt4ysyA,40.8551805,-73.9354769,1,10040,OK,premise
6015,MN,2180,450,112,281,2001,6,10,10040,E093,34,17,222,1,12,3R,100 OVERLOOK TERRACE,R7-2,,,,,,,,,,N,D4,3,0,,OVERLOOK TOWERS CORP,56450,142470,6150,136320,0,0,6150,0,0,0,2,1,6,171,172,468.42,139.58,346,89,,1,Y,5,1,783000,4576950,213674,213674,1963,1981,0,,,2.52,3.44,0,6.5,1,1021800450,0,281,1002286,251251,3a,,112 029,10803,,0,,1,,,18V1,"100 OVERLOOK TERRACE, NEW YORK, NY 10040 UNITED STATES",ROOFTOP,"100 Overlook Terrace, New York, NY 10040, USA",ChIJzThETx30wokR9xX4DS6aTxI,40.8562576,-73.9349259,1,10040,OK,premise
6016,MN,2180,522,112,279,5001,6,10,10040,E093,34,17,221,1,12,3B,225 BENNETT AVENUE,R7-2,,,,,,,,,,N,D4,3,0,,ROCKVIEW APT CORP,17100,82536,0,82536,0,0,0,0,0,0,2,1,6,106,106,171.17,100,162,100,,2,Y,3,2,267750,3259350,30390,30390,1940,1987,0,,,4.83,3.44,0,6.5,1,1021800522,0,279,1002818,251786,3a,,112 029,10803,,0,,1,,,18V1,"225 BENNETT AVENUE, NEW YORK, NY 10040 UNITED STATES",ROOFTOP,"225 Bennett Ave, New York, NY 10040, USA",ChIJgyTTIQP0wokRWADubv0kLbE,40.857746,-73.932855,1,10040,OK,street_address
6017,MN,2180,536,112,279,5001,6,10,10040,E093,34,17,221,1,12,3B,209 BENNETT AVENUE,R7-2,,,,,,,,,,N,D4,3,0,P,BENNETT OWNERS CORP,5015,21456,0,21456,0,0,0,0,0,0,2,1,6,30,30,50.17,100,50,85,,2,N,5,2,76050,874350,0,0,1940,1989,0,,,4.28,3.44,0,6.5,1,1021800536,0,279,1002720,251542,3a,,112 029,10803,,0,,1,,,18V1,"209 BENNETT AVENUE, NEW YORK, NY 10040 UNITED STATES",ROOFTOP,"209 Bennett Ave, New York, NY 10040, USA",ChIJOReu1wL0wokRvDdbat3QMIY,40.8571231,-73.9332955,1,10040,OK,premise
6018,MN,2180,614,112,281,2001,6,10,10040,E093,34,17,222,1,12,2B,720 FT WASHINGTON AVENUE,R7-2,,,,,,,,,,N,D4,3,0,,720-730 FT WASHINTON,47275,179130,0,179130,0,0,0,0,0,0,2,1,6,150,150,192.67,242.67,172,233,,2,Y,5,1,371700,8256600,262253,262253,1939,1988,0,,,3.79,3.44,0,6.5,1,1021800614,0,281,1002389,251799,3a,,112 029,10803,,0,,1,,,18V1,"720 FT WASHINGTON AVENUE, NEW YORK, NY 10040 UNITED STATES",ROOFTOP,"720 Fort Washington Ave, New York, NY 10040, USA",ChIJZ93jxgL0wokRmkfLWyXamt0,40.85781,-73.9344666,1,10040,OK,premise
6019,MN,2180,628,112,281,2001,6,10,10040,E093,34,17,222,1,12,2B,730 FT WASHINGTON AVENUE,R7-2,,,,,,,,,,N,D4,3,0,,720-730 FT WASHINGTO,28050,102150,0,102150,0,0,0,0,0,0,2,1,6,84,84,144.83,242,125,179,,1,Y,5,1,336150,4450050,141345,141345,1939,1988,0,,,3.64,3.44,0,6.5,1,1021800628,0,281,1002449,251955,3a,,112 029,10803,,0,,1,,,18V1,"730 FT WASHINGTON AVENUE, NEW YORK, NY 10040 UNITED STATES",ROOFTOP,"730 Fort Washington Ave, New York, NY 10040, USA",ChIJH4jawwL0wokRN72n3-uuIsg,40.8583231,-73.9342829,1,10040,OK,premise
6020,MN,2180,633,112,279,5000,6,10,10040,E093,34,17,221,1,12,3B,4523 BROADWAY,R7-2,,,,,,,,,,N,D4,3,0,P,FORT TRYON APARTMENTS,92800,316007,0,316007,0,0,0,0,0,0,2,8,5,350,350,400.31,200,501,186,,1,Y,3,1,1093500,10776600,281843,281843,1951,0,0,,,3.41,3.44,0,6.5,1,1021800633,0,279,1003001,252121,3a,,112 029,10803,,0,,1,,,18V1,"4523 BROADWAY, NEW YORK, NY 10040 UNITED STATES",ROOFTOP,"4523 Broadway, New York, NY 10040, USA",ChIJZW_1oAP0wokR5Qnx15cQcVk,40.8588786,-73.9318015,1,10040,OK,street_address
6021,MN,2180,7501,112,271,4001,6,10,10033,E093,34,17,210,3,12,,69 BENNETT AVENUE,R7-2,,,,,,,,,,N,R4,3,1,,THE BENNETT 69 CONDOM,0,51550,6913,44637,0,0,6913,0,0,0,7,1,6,60,60,0,0,0,0,,2,N,0,5,345598,2763448,0,0,0,0,0,,,0,3.44,0,6.5,1,1021807501,2652,271,1002151,249908,3a,,112 017,10803,,1021800134,2016-07-08 00:00:00,1,,,18V1,"69 BENNETT AVENUE, NEW YORK, NY 10033 UNITED STATES",ROOFTOP,"69 Bennett Ave, New York, NY 10033, USA",ChIJ45Rt8B30wokRhzrlFPpmBBg,40.8527309,-73.9352922,1,10033,OK,premise
6022,MN,2180,7502,112,271,5000,6,10,10033,E093,34,17,210,3,12,,114 BENNETT AVENUE,R7-2,,,,,,,,,,N,R1,2,1,,,5000,12937,0,12937,0,0,0,0,0,0,2,1,7,8,8,50,100,50,71,,0,N,0,5,89090,739657,21011,667076,2003,0,0,,,2.59,3.44,0,6.5,1,1021807502,1364,271,1002179,250410,3a,,112 022,10803,,1021800196,2004-09-20 00:00:00,1,,,18V1,"114 BENNETT AVENUE, NEW YORK, NY 10033 UNITED STATES",ROOFTOP,"114 Bennett Ave, New York, NY 10033, USA",ChIJ4W07mx30wokRhHjLUqSbPU4,40.8540016,-73.9351784,1,10033,OK,premise
6023,MN,2180,7503,112,271,5000,6,10,10033,E093,34,17,210,3,12,,736 WEST 187 STREET,R7-2,,,,,,,,,,N,R4,3,1,,,21392,67527,4800,62727,0,0,4800,0,0,0,2,1,7,56,56,125,171.14,125,145,,2,N,5,5,495001,5753708,164706,5423413,2005,0,0,,,3.16,3.44,0,6.5,1,1021807503,1451,271,1002119,250566,3a,,112 022,10803,,1021800189,2005-08-16 00:00:00,1,,,18V1,"736 WEST 187 STREET, NEW YORK, NY 10033 UNITED STATES",ROOFTOP,"736 W 187th St, New York, NY 10033, USA",ChIJl4WAgh30wokRpS5wSjTTigk,40.8543936,-73.9354566,1,10033,OK,premise
6024,MN,2180,7504,112,281,2001,6,10,10040,E093,34,17,222,3,12,,210 BENNETT AVENUE,R7-2,,,,,,,,,,N,R4,3,1,,,9737,36085,0,36085,0,0,0,0,0,0,2,1,8,40,40,57.24,155.41,0,0,,0,Y,5,5,535497,1877850,431275,1773628,2008,0,0,,,3.71,3.44,0,6.5,1,1021807504,2140,281,1002493,251477,3a,,112 029,10803,,1021800543,2011-03-25 00:00:00,1,,,18V1,"210 BENNETT AVENUE, NEW YORK, NY 10040 UNITED STATES",ROOFTOP,"210 Bennett Ave, New York, NY 10040, USA",ChIJVVVFzAL0wokR_EH_T65V4xU,40.8568972,-73.9340074,1,10040,OK,street_address
6025,MN,2180,7505,112,271,4000,6,10,10033,E093,34,17,210,3,12,,105 BENNETT AVENUE,R7-2,,,,,,,,,,N,R4,3,1,,THE BENNETT 105 CONDO,0,60479,0,60479,0,0,0,0,0,0,7,1,6,65,65,0,0,0,0,,0,N,0,5,171016,2479501,0,0,0,0,0,,,0,3.44,0,6.5,1,1021807505,2716,271,1002307,250300,3a,,112 022,10803,,1021800154,2016-12-09 00:00:00,1,,,18V1,"105 BENNETT AVENUE, NEW YORK, NY 10033 UNITED STATES",ROOFTOP,"105 Bennett Ave, New York, NY 10033, USA",ChIJ5_flmB30wokRYDyQlUG1EHk,40.853943,-73.9345528,1,10033,OK,premise
6026,MN,2202,9,112,299,2011,6,10,10034,L036,34,17,110,1,12,4A,416 WEST 206 STREET,R7-2,,,,,,,,,,N,D4,3,0,,420 WEST 206 STREET O,19984,77967,0,77967,0,0,0,0,0,0,2,1,6,74,74,200,99.92,172,86,,1,N,5,2,193950,2704950,55,55,1946,1984,0,,,3.9,3.44,0,6.5,1,1022020009,0,299,1006718,253804,3a,,112 060,10804,,0,,1,,,18V1,"416 WEST 206 STREET, NEW YORK, NY 10034 UNITED STATES",ROOFTOP,"416 W 206th St, New York, NY 10034, USA",ChIJfVJl8wn0wokRpYulpU16eaM,40.8632675,-73.9189233,1,10034,OK,street_address
6027,MN,2215,42,208,309,4002,10,10,10463,E081,50,17,110,2,8,2A,150 WEST 225 STREET,R7-1,,,,,,,,,,N,D4,3,1,P,HP PROMENADE HOUSING,53700,461475,94350,367125,0,0,94350,0,0,0,2,1,32,318,318,507.67,186,56,190,,0,Y,3,0,3523050,8877150,3523050,8877150,1972,0,0,,,8.59,3.44,0,4.8,1,1022150042,0,309,1008132,258336,1b,,112 079,10804,,0,,1,,1,18V1,"150 WEST 225 STREET, NEW YORK, NY 10463 UNITED STATES",ROOFTOP,"150 W 225th St, Bronx, NY 10463, USA",ChIJ66lVJe3zwokRgklI5SoQsaw,40.8755827,-73.9137808,1,10463,OK,street_address
6028,MN,2215,7501,208,309,4001,10,10,10463,E081,50,17,110,2,8,,29 ADRIAN AVENUE,R5,,,,,,,,,,N,R3,2,1,,,21455,26106,0,26106,0,0,0,0,0,0,2,2,3,33,33,63,202,0,0,,0,Y,0,5,22568,376528,6840,16440,1990,0,0,,,1.22,1.25,0,2,1,1022157501,808,309,1008549,258714,1b,Y,112 079,10804,,1022150239,1992-11-30 00:00:00,1,,,18V1,"29 ADRIAN AVENUE, NEW YORK, NY 10463 UNITED STATES",ROOFTOP,"29 Adrian Ave, Bronx, NY 10463, USA",ChIJwQ1aNJPzwokRaAuhKOCIT1I,40.8769051,-73.9121465,1,10463,OK,premise
6029,MN,2218,25,112,291,3000,6,10,10034,L036,34,17,120,1,12,4A,250 NAGLE AVENUE,R7-2,,,,C2-4,,,,,,N,D4,3,0,X,NAGLE HOUSE INC,51250,208415,23168,185247,0,0,23168,0,0,0,2,1,17,180,180,250,205,66,196,,1,N,3,0,481500,7896150,481500,7896150,1964,1989,0,,,4.07,3.44,0,6.5,1,1022180025,0,291,1005992,253812,3a,,112 059,10804,,0,,1,,,18V1,"250 NAGLE AVENUE, NEW YORK, NY 10034 UNITED STATES",ROOFTOP,"250 Nagle Ave, New York, NY 10034, USA",ChIJdegUSwj0wokRrHRKFVYoKTI,40.8633146,-73.9214772,1,10034,OK,street_address
6030,MN,2221,7501,112,291,7000,6,10,10034,L036,34,17,120,4,12,,571 ACADEMY STREET,R7-2,,,,,,,,,,N,R4,3,1,,ACADEMY TWINS CONDOMI,20000,70639,0,70639,0,0,0,0,0,0,2,2,5,89,89,200,100,0,0,,0,N,5,5,296995,3326397,42179,67599,1925,1988,0,,,3.53,3.44,0,6.5,1,1022217501,557,291,1005528,254015,3a,,112 059,10804,,1022210042,1988-11-01 00:00:00,1,,,18V1,"571 ACADEMY STREET, NEW YORK, NY 10034 UNITED STATES",ROOFTOP,"571 Academy St, New York, NY 10034, USA",ChIJOwUfawj0wokRKs7XobTopfw,40.8637771,-73.9229621,1,10034,OK,premise
6031,MN,2230,1,112,303,1002,6,10,10034,E095,34,17,110,1,12,4A,5000 BROADWAY,R7-2,,,,C1-4,,,,,,N,D4,3,0,P,GRENVILLE OWNERS CORP,16575,74934,4934,70000,4934,0,0,0,0,0,2,1,6,85,88,118.58,197.75,115,185,,2,Y,3,2,229500,3473550,0,0,1925,1988,0,,,4.52,3.44,0,6.5,1,1022300001,0,303,1006973,255670,3a,,112 066,10804,,0,,1,,,18V1,"5000 BROADWAY, NEW YORK, NY 10034 UNITED STATES",ROOFTOP,"5000 Broadway, New York, NY 10034, USA",ChIJ0zlbHPTzwokR3DZgoPPV-QI,40.8684419,-73.9178638,1,10034,OK,"establishment,premise"
6032,MN,2238,1,112,295,3001,6,10,10034,E095,34,17,120,1,12,4B,675 ACADEMY STREET,R7-2,,,,,,,,,,N,D4,3,0,,IVY LEAGUE APARTMENT,15000,62964,1000,61964,1000,0,0,0,0,0,2,1,6,61,63,100,150,88,150,,1,N,3,1,175500,2168100,31836,31836,1952,0,0,,,4.2,3.44,0,6.5,1,1022380001,0,295,1004973,255157,3a,,112 057,10804,,0,,1,,,18V1,"675 ACADEMY STREET, NEW YORK, NY 10034 UNITED STATES",ROOFTOP,"675 Academy St, New York, NY 10034, USA",ChIJ_TtiOvjzwokRgbK48OwMZ_U,40.8668695,-73.9250529,1,10034,OK,premise
6033,MN,2238,11,112,295,3001,6,10,10034,E095,34,17,120,1,12,4B,25 COOPER STREET,R7-2,,,,,,,,,,N,D4,3,0,P,"25 COOPER, LLC",10000,44644,0,44644,0,0,0,0,0,0,2,1,6,43,43,100,100,84,84,,2,N,5,2,136800,1750500,0,0,1937,1984,0,,,4.46,3.44,0,6.5,1,1022380011,0,295,1005189,255287,3a,,112 057,10804,,0,,1,,,18V1,"25 COOPER STREET, NEW YORK, NY 10034 UNITED STATES",ROOFTOP,"25 Cooper St, New York, NY 10034, USA",ChIJfx4FKvjzwokRyeWJUuL0d0U,40.8673721,-73.924271,1,10034,OK,premise
6034,MN,2238,17,112,295,3001,6,10,10034,E095,34,17,120,1,12,4B,33 COOPER STREET,R7-2,,,,,,,,,,N,D4,3,0,,680 W 204 EQUITIES GR,10000,47389,0,47389,0,0,0,0,0,0,2,1,6,42,42,100,100,84,90,,1,N,3,2,136800,1633050,50160,50160,1925,1988,0,,,4.74,3.44,0,6.5,1,1022380017,0,295,1005325,255352,3a,,112 057,10804,,0,,1,,,18V1,"33 COOPER STREET, NEW YORK, NY 10034 UNITED STATES",ROOFTOP,"33 Cooper St, New York, NY 10034, USA",ChIJIasRgvfzwokRtCVrc6si1f8,40.867527,-73.9238,1,10034,OK,street_address
6035,MN,2239,29,112,295,3000,6,10,10034,E095,34,17,120,1,12,4B,24 COOPER STREET,R7-2,,,,,,,,,,N,C6,2,0,P,24 COOPER STREET H D,5000,17410,0,17410,0,0,0,0,0,0,2,1,5,27,27,50,100,50,88,,3,N,5,1,74250,544500,74250,262296,1925,1986,0,,,3.48,3.44,0,6.5,1,1022390029,0,295,1005102,255409,3a,,112 057,10804,,0,,1,,,18V1,"24 COOPER STREET, NEW YORK, NY 10034 UNITED STATES",ROOFTOP,"24 Cooper St, New York, NY 10034, USA",ChIJAdhlMvjzwokRIwo9FzyapRs,40.8676818,-73.9248222,1,10034,OK,premise
6036,MN,2240,1,112,295,4001,6,10,10034,E095,34,17,120,1,12,4B,109 SEAMAN AVENUE,R7-2,,,,,,,,,,N,C6,2,0,,117 SEAMAN AVE RLTY C,12501,43195,0,43195,0,0,0,0,0,0,2,1,5,41,41,125,100,124,90,,2,N,3,2,121950,1442250,52440,52440,1918,0,0,,,3.46,3.44,0,6.5,1,1022400001,0,295,1005389,255658,3a,,112 057,10804,,0,,1,,,18V1,"109 SEAMAN AVENUE, NEW YORK, NY 10034 UNITED STATES",ROOFTOP,"109 Seaman Ave, New York, NY 10034, USA",ChIJLbEybvfzwokRmn8BN07yojI,40.8684358,-73.9236281,1,10034,OK,premise
6037,MN,2240,29,112,295,4001,6,10,10034,E095,34,17,120,1,12,4B,60 COOPER STREET,R7-2,,,,,,,,,,N,D4,3,0,,60 COOPER STREET CORP,17000,63527,1500,62027,1500,0,0,0,0,0,2,1,6,61,61,170,100,151,83,,1,N,5,2,195300,1698750,74085,74085,1925,1987,0,,,3.74,3.44,0,6.5,1,1022400029,0,295,1005572,255632,3a,,112 057,10804,,0,,1,,,18V1,"60 COOPER STREET, NEW YORK, NY 10034 UNITED STATES",ROOFTOP,"60 Cooper St, New York, NY 10034, USA",ChIJD360FPfzwokRyTDuYCsO2Xo,40.868331,-73.9228932,1,10034,OK,premise
6038,MN,2240,37,112,295,4001,6,10,10034,E095,34,17,120,1,12,4B,46 COOPER STREET,R7-2,,,,,,,,,,N,D4,3,0,,GLADYS DUBIN,13000,62263,0,62263,0,0,0,0,0,0,2,1,6,55,55,130,100,115,100,,1,N,3,2,193500,1820250,56692,56692,1925,1987,0,,,4.79,3.44,0,6.5,1,1022400037,0,295,1005437,255568,3a,,112 057,10804,,0,,1,,,18V1,"46 COOPER STREET, NEW YORK, NY 10034 UNITED STATES",ROOFTOP,"46 Cooper St, New York, NY 10034, USA",ChIJAaohcPfzwokRc5WkFnKtKVQ,40.8682186,-73.9231646,1,10034,OK,street_address
6039,MN,2241,18,112,295,4002,6,10,10034,E095,34,17,120,1,12,4B,624 WEST 207 STREET,R7-2,,,,C1-4,,,,,,N,C6,2,0,,624 WEST 207 OWNERS C,6250,18520,0,18520,0,0,0,0,0,0,2,1,5,20,20,50,125,50,95,,3,N,5,2,84600,649800,0,0,1916,0,0,,,2.96,3.44,0,6.5,1,1022410018,0,295,1005872,255525,3a,,112 057,10804,,0,,1,,,18V1,"624 WEST 207 STREET, NEW YORK, NY 10034 UNITED STATES",ROOFTOP,"624 W 207th St, New York, NY 10034, USA",ChIJgWjnGvfzwokRniOSa1JdlY0,40.8680423,-73.9218139,1,10034,OK,premise
6040,MN,2243,210,112,307,2001,6,10,10034,E095,34,17,110,1,12,4B,55 PARK TERRACE EAST,R7-2,,,,,,,,,,N,D4,3,0,,PARK TERRACE GARDENS,30900,87400,0,87400,0,0,0,0,0,0,2,1,9,78,78,105.58,213.33,84,158,,1,Y,3,1,363150,2783700,102343,102343,1939,1986,0,,,2.83,3.44,0,6.5,1,1022430210,0,307,1007179,256487,3a,,112 075,10804,,0,,1,,,18V1,"55 PARK TERRACE EAST, NEW YORK, NY 10034 UNITED STATES",ROOFTOP,"55 Park Terrace E, New York, NY 10034, USA",ChIJwcLWxvPzwokRD51BS9wMabk,40.870647,-73.917078,1,10034,OK,street_address
